"year","month","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1659,7,1659.625,0,0,-0.530315,-0.449159,-0.789732,-0.355414,0,0.301024,0.562468,0.529273,0.500935,0.238196
1659,8,1659.70833333333,2,1.340387,1.06063,0.449159,0.394866,0,0.325149,0.602047,0.843702,1.058546,1.001871,0.952784
1659,9,1659.79166666667,2,2.680774,2.12126,1.796638,1.184597,1.066241,0.650298,0.903071,1.124936,1.323182,1.502806,1.429176
1659,10,1659.875,0,1.340387,2.12126,1.796638,1.579463,1.066241,0.975447,0.602047,0.843702,1.058546,1.252338,1.429176
1659,11,1659.95833333333,0,0,1.06063,1.796638,1.579463,1.421655,0.975447,0.903071,0.562468,0.793909,1.001871,1.19098
1659,12,1660.04166666667,0,0,0,0.898319,1.579463,1.421655,1.300596,0.903071,0.843702,0.529273,0.751403,0.952784
1660,1,1660.125,1,0.670194,0.530315,0.449159,1.184597,1.777069,1.625745,1.505119,1.124936,1.058546,0.751403,0.952784
1660,2,1660.20833333333,0,0.670194,0.530315,0.449159,0.394866,1.066241,1.625745,1.505119,1.40617,1.058546,1.001871,0.714588
1660,3,1660.29166666667,-1,-0.670194,0,0,0,0,0.650298,1.204095,1.124936,1.058546,0.751403,0.714588
1660,4,1660.375,0,-0.670194,-0.530315,0,0,0,0,0.602047,1.124936,1.058546,1.001871,0.714588
1660,5,1660.45833333333,0,0,-0.530315,-0.449159,0,0,0,0,0.562468,1.058546,1.001871,0.952784
1660,6,1660.54166666667,1,0.670194,0.530315,0,0,0.355414,0.325149,0.301024,0.281234,0.793909,1.252338,1.19098
1660,7,1660.625,-1,0,0,0,-0.394866,-0.355414,0,0,0,0,0.500935,0.952784
1660,8,1660.70833333333,-2,-2.010581,-1.06063,-0.898319,-0.789732,-1.066241,-0.975447,-0.602047,-0.562468,-0.529273,-0.500935,0
1660,9,1660.79166666667,-2,-2.680774,-2.651575,-1.796638,-1.579463,-1.421655,-1.625745,-1.505119,-1.124936,-1.058546,-1.001871,-0.952784
1660,10,1660.875,0,-1.340387,-2.12126,-2.245797,-1.579463,-1.421655,-1.300596,-1.505119,-1.40617,-1.058546,-1.001871,-0.952784
1660,11,1660.95833333333,-1,-0.670194,-1.590945,-2.245797,-2.369195,-1.777069,-1.625745,-1.505119,-1.687404,-1.587819,-1.252338,-1.19098
1660,12,1661.04166666667,1,0,0,-0.898319,-1.579463,-1.777069,-1.300596,-1.204095,-1.124936,-1.323182,-1.252338,-0.952784
1661,1,1661.125,1,1.340387,0.530315,0.449159,-0.394866,-1.066241,-1.300596,-0.903071,-0.843702,-0.793909,-1.001871,-0.952784
1661,2,1661.20833333333,1,1.340387,1.590945,0.898319,0.789732,0,-0.650298,-0.903071,-0.562468,-0.529273,-0.500935,-0.714588
1661,3,1661.29166666667,-2,-0.670194,0,0.449159,0,0,-0.650298,-1.204095,-1.40617,-1.058546,-1.001871,-0.952784
1661,4,1661.375,-1,-2.010581,-1.06063,-0.449159,0,-0.355414,-0.325149,-0.903071,-1.40617,-1.587819,-1.252338,-1.19098
1661,5,1661.45833333333,-1,-1.340387,-2.12126,-1.347478,-0.789732,-0.355414,-0.650298,-0.602047,-1.124936,-1.587819,-1.753274,-1.429176
1661,6,1661.54166666667,-1,-1.340387,-1.590945,-2.245797,-1.579463,-1.066241,-0.650298,-0.903071,-0.843702,-1.323182,-1.753274,-1.905568
1661,7,1661.625,-2,-2.010581,-2.12126,-2.245797,-2.76406,-2.132482,-1.625745,-1.204095,-1.40617,-1.323182,-1.753274,-2.143764
1661,8,1661.70833333333,2,0,-0.530315,-0.898319,-1.184597,-1.777069,-1.300596,-0.903071,-0.562468,-0.793909,-0.751403,-1.19098
1661,9,1661.79166666667,0,1.340387,0,-0.449159,-0.789732,-1.066241,-1.625745,-1.204095,-0.843702,-0.529273,-0.751403,-0.714588
1661,10,1661.875,1,0.670194,1.590945,0.449159,0,-0.355414,-0.650298,-1.204095,-0.843702,-0.529273,-0.250468,-0.476392
1661,11,1661.95833333333,-1,0,0,0.898319,0,-0.355414,-0.650298,-0.903071,-1.40617,-1.058546,-0.751403,-0.476392
1661,12,1662.04166666667,0,-0.670194,0,0,0.789732,0,-0.325149,-0.602047,-0.843702,-1.323182,-1.001871,-0.714588
1662,1,1662.125,0,0,-0.530315,0,0,0.710827,0,-0.301024,-0.562468,-0.793909,-1.252338,-0.952784
1662,2,1662.20833333333,1,0.670194,0.530315,0,0.394866,0.355414,0.975447,0.301024,0,-0.264636,-0.500935,-0.952784
1662,3,1662.29166666667,0,0.670194,0.530315,0.449159,0,0.355414,0.325149,0.903071,0.281234,0,-0.250468,-0.476392
1662,4,1662.375,0,0,0.530315,0.449159,0.394866,0,0.325149,0.301024,0.843702,0.264636,0,-0.238196
1662,5,1662.45833333333,0,0,0,0.449159,0.394866,0.355414,0,0.301024,0.281234,0.793909,0.250468,0
1662,6,1662.54166666667,1,0.670194,0.530315,0.449159,0.789732,0.710827,0.650298,0.301024,0.562468,0.529273,1.001871,0.476392
1662,7,1662.625,0,0.670194,0.530315,0.449159,0.394866,0.710827,0.650298,0.602047,0.281234,0.529273,0.500935,0.952784
1662,8,1662.70833333333,-1,-0.670194,0,0,0,0,0.325149,0.301024,0.281234,0,0.250468,0.238196
1662,9,1662.79166666667,0,-0.670194,-0.530315,0,0,0,0,0.301024,0.281234,0.264636,0,0.238196
1662,10,1662.875,0,0,-0.530315,-0.449159,0,0,0,0,0.281234,0.264636,0.250468,0
1662,11,1662.95833333333,1,0.670194,0.530315,0,0,0.355414,0.325149,0.301024,0.281234,0.529273,0.500935,0.476392
1662,12,1663.04166666667,0,0.670194,0.530315,0.449159,0,0,0.325149,0.301024,0.281234,0.264636,0.500935,0.476392
1663,1,1663.125,1,0.670194,1.06063,0.898319,0.789732,0.355414,0.325149,0.602047,0.562468,0.529273,0.500935,0.714588
1663,2,1663.20833333333,1,1.340387,1.06063,1.347478,1.184597,1.066241,0.650298,0.602047,0.843702,0.793909,0.751403,0.714588
1663,3,1663.29166666667,-1,0,0.530315,0.449159,0.789732,0.710827,0.650298,0.301024,0.281234,0.529273,0.500935,0.476392
1663,4,1663.375,1,0,0.530315,0.898319,0.789732,1.066241,0.975447,0.903071,0.562468,0.529273,0.751403,0.714588
1663,5,1663.45833333333,0,0.670194,0,0.449159,0.789732,0.710827,0.975447,0.903071,0.843702,0.529273,0.500935,0.714588
1663,6,1663.54166666667,1,0.670194,1.06063,0.449159,0.789732,1.066241,0.975447,1.204095,1.124936,1.058546,0.751403,0.714588
1663,7,1663.625,3,2.680774,2.12126,2.245797,1.579463,1.777069,1.950894,1.806142,1.968638,1.852455,1.753274,1.429176
1663,8,1663.70833333333,2,3.350968,3.18189,2.694956,2.76406,2.132482,2.276043,2.40819,2.249872,2.381728,2.254209,2.143764
1663,9,1663.79166666667,0,1.340387,2.651575,2.694956,2.369195,2.487896,1.950894,2.107166,2.249872,2.117092,2.254209,2.143764
1663,10,1663.875,1,0.670194,1.590945,2.694956,2.76406,2.487896,2.601192,2.107166,2.249872,2.381728,2.254209,2.38196
1663,11,1663.95833333333,0,0.670194,0.530315,1.347478,2.369195,2.487896,2.276043,2.40819,1.968638,2.117092,2.254209,2.143764
1663,12,1664.04166666667,0,0,0.530315,0.449159,1.184597,2.132482,2.276043,2.107166,2.249872,1.852455,2.003741,2.143764
1664,1,1664.125,0,0,0,0.449159,0.394866,1.066241,1.950894,2.107166,1.968638,2.117092,1.753274,1.905568
1664,2,1664.20833333333,-2,-1.340387,-1.06063,-0.898319,-0.394866,-0.355414,0.325149,1.204095,1.40617,1.323182,1.502806,1.19098
1664,3,1664.29166666667,-2,-2.680774,-2.12126,-1.796638,-1.579463,-1.066241,-0.975447,-0.301024,0.562468,0.793909,0.751403,0.952784
1664,4,1664.375,0,-1.340387,-2.12126,-1.796638,-1.579463,-1.421655,-0.975447,-0.903071,-0.281234,0.529273,0.751403,0.714588
1664,5,1664.45833333333,-1,-0.670194,-1.590945,-2.245797,-1.974329,-1.777069,-1.625745,-1.204095,-1.124936,-0.529273,0.250468,0.476392
1664,6,1664.54166666667,-1,-1.340387,-1.06063,-1.796638,-2.369195,-2.132482,-1.950894,-1.806142,-1.40617,-1.323182,-0.751403,0
1664,7,1664.625,1,0,-0.530315,-0.449159,-1.184597,-1.777069,-1.625745,-1.505119,-1.40617,-1.058546,-1.001871,-0.476392
1664,8,1664.70833333333,1,1.340387,0.530315,0,0,-0.710827,-1.300596,-1.204095,-1.124936,-1.058546,-0.751403,-0.714588
1664,9,1664.79166666667,2,2.010581,2.12126,1.347478,0.789732,0.710827,0,-0.602047,-0.562468,-0.529273,-0.500935,-0.238196
1664,10,1664.875,0,1.340387,1.590945,1.796638,1.184597,0.710827,0.650298,0,-0.562468,-0.529273,-0.500935,-0.476392
1664,11,1664.95833333333,1,0.670194,1.590945,1.796638,1.974329,1.421655,0.975447,0.903071,0.281234,-0.264636,-0.250468,-0.238196
1664,12,1665.04166666667,1,1.340387,1.06063,1.796638,1.974329,2.132482,1.625745,1.204095,1.124936,0.529273,0,0
1665,1,1665.125,2,2.010581,2.12126,1.796638,2.369195,2.487896,2.601192,2.107166,1.687404,1.587819,1.001871,0.476392
1665,2,1665.20833333333,1,2.010581,2.12126,2.245797,1.974329,2.487896,2.601192,2.709214,2.249872,1.852455,1.753274,1.19098
1665,3,1665.29166666667,1,1.340387,2.12126,2.245797,2.369195,2.132482,2.601192,2.709214,2.81234,2.381728,2.003741,1.905568
1665,4,1665.375,-2,-0.670194,0,0.898319,1.184597,1.421655,1.300596,1.806142,1.968638,2.117092,1.753274,1.429176
1665,5,1665.45833333333,0,-1.340387,-0.530315,0,0.789732,1.066241,1.300596,1.204095,1.687404,1.852455,2.003741,1.667372
1665,6,1665.54166666667,-1,-0.670194,-1.590945,-0.898319,-0.394866,0.355414,0.650298,0.903071,0.843702,1.323182,1.502806,1.667372
1665,7,1665.625,2,0.670194,0.530315,-0.449159,0,0.355414,0.975447,1.204095,1.40617,1.323182,1.753274,1.905568
1665,8,1665.70833333333,1,2.010581,1.06063,0.898319,0,0.355414,0.650298,1.204095,1.40617,1.587819,1.502806,1.905568
1665,9,1665.79166666667,1,1.340387,2.12126,1.347478,1.184597,0.355414,0.650298,0.903071,1.40617,1.587819,1.753274,1.667372
1665,10,1665.875,1,1.340387,1.590945,2.245797,1.579463,1.421655,0.650298,0.903071,1.124936,1.587819,1.753274,1.905568
1665,11,1665.95833333333,0,0.670194,1.06063,1.347478,1.974329,1.421655,1.300596,0.602047,0.843702,1.058546,1.502806,1.667372
1665,12,1666.04166666667,-1,-0.670194,0,0.449159,0.789732,1.421655,0.975447,0.903071,0.281234,0.529273,0.751403,1.19098
1666,1,1666.125,-1,-1.340387,-1.06063,-0.449159,0,0.355414,0.975447,0.602047,0.562468,0,0.250468,0.476392
1666,2,1666.20833333333,0,-0.670194,-1.06063,-0.898319,-0.394866,0,0.325149,0.903071,0.562468,0.529273,0,0.238196
1666,3,1666.29166666667,0,0,-0.530315,-0.898319,-0.789732,-0.355414,0,0.301024,0.843702,0.529273,0.500935,0
1666,4,1666.375,-2,-1.340387,-1.06063,-1.347478,-1.579463,-1.421655,-0.975447,-0.602047,-0.281234,0.264636,0,0
1666,5,1666.45833333333,-2,-2.680774,-2.12126,-1.796638,-1.974329,-2.132482,-1.950894,-1.505119,-1.124936,-0.793909,-0.250468,-0.476392
1666,6,1666.54166666667,-2,-2.680774,-3.18189,-2.694956,-2.369195,-2.487896,-2.601192,-2.40819,-1.968638,-1.587819,-1.252338,-0.714588
1666,7,1666.625,-2,-2.680774,-3.18189,-3.593275,-3.158926,-2.84331,-2.926341,-3.010237,-2.81234,-2.381728,-2.003741,-1.667372
1666,8,1666.70833333333,0,-1.340387,-2.12126,-2.694956,-3.158926,-2.84331,-2.601192,-2.709214,-2.81234,-2.646365,-2.254209,-1.905568
1666,9,1666.79166666667,2,1.340387,0,-0.898319,-1.579463,-2.132482,-1.950894,-1.806142,-1.968638,-2.117092,-2.003741,-1.667372
1666,10,1666.875,0,1.340387,1.06063,0,-0.789732,-1.421655,-1.950894,-1.806142,-1.687404,-1.852455,-2.003741,-1.905568
1666,11,1666.95833333333,-1,-0.670194,0.530315,0.449159,-0.394866,-1.066241,-1.625745,-2.107166,-1.968638,-1.852455,-2.003741,-2.143764
1666,12,1667.04166666667,0,-0.670194,-0.530315,0.449159,0.394866,-0.355414,-0.975447,-1.505119,-1.968638,-1.852455,-1.753274,-1.905568
1667,1,1667.125,1,0.670194,0,0,0.789732,0.710827,0,-0.602047,-1.124936,-1.587819,-1.502806,-1.429176
1667,2,1667.20833333333,0,0.670194,0.530315,0,0,0.710827,0.650298,0,-0.562468,-1.058546,-1.502806,-1.429176
1667,3,1667.29166666667,1,0.670194,1.06063,0.898319,0.394866,0.355414,0.975447,0.903071,0.281234,-0.264636,-0.751403,-1.19098
1667,4,1667.375,-1,0,0,0.449159,0.394866,0,0,0.602047,0.562468,0,-0.500935,-0.952784
1667,5,1667.45833333333,-2,-2.010581,-1.06063,-0.898319,-0.394866,-0.355414,-0.650298,-0.602047,0,0,-0.500935,-0.952784
1667,6,1667.54166666667,-1,-2.010581,-2.12126,-1.347478,-1.184597,-0.710827,-0.650298,-0.903071,-0.843702,-0.264636,-0.250468,-0.714588
1667,7,1667.625,-1,-1.340387,-2.12126,-2.245797,-1.579463,-1.421655,-0.975447,-0.903071,-1.124936,-1.058546,-0.500935,-0.476392
1667,8,1667.70833333333,1,0,-0.530315,-1.347478,-1.579463,-1.066241,-0.975447,-0.602047,-0.562468,-0.793909,-0.751403,-0.238196
1667,9,1667.79166666667,0,0.670194,0,-0.449159,-1.184597,-1.421655,-0.975447,-0.903071,-0.562468,-0.529273,-0.751403,-0.714588
1667,10,1667.875,1,0.670194,1.06063,0.449159,0,-0.710827,-0.975447,-0.602047,-0.562468,-0.264636,-0.250468,-0.476392
1667,11,1667.95833333333,0,0.670194,0.530315,0.898319,0.394866,0,-0.650298,-0.903071,-0.562468,-0.529273,-0.250468,-0.238196
1667,12,1668.04166666667,0,0,0.530315,0.449159,0.789732,0.355414,0,-0.602047,-0.843702,-0.529273,-0.500935,-0.238196
1668,1,1668.125,1,0.670194,0.530315,0.898319,0.789732,1.066241,0.650298,0.301024,-0.281234,-0.529273,-0.250468,-0.238196
1668,2,1668.20833333333,2,2.010581,1.590945,1.347478,1.579463,1.421655,1.625745,1.204095,0.843702,0.264636,0,0.238196
1668,3,1668.29166666667,0,1.340387,1.590945,1.347478,1.184597,1.421655,1.300596,1.505119,1.124936,0.793909,0.250468,0
1668,4,1668.375,-1,-0.670194,0.530315,0.898319,0.789732,0.710827,0.975447,0.903071,1.124936,0.793909,0.500935,0
1668,5,1668.45833333333,0,-0.670194,-0.530315,0.449159,0.789732,0.710827,0.650298,0.903071,0.843702,1.058546,0.751403,0.476392
1668,6,1668.54166666667,1,0.670194,0,0,0.789732,1.066241,0.975447,0.903071,1.124936,1.058546,1.252338,0.952784
1668,7,1668.625,0,0.670194,0.530315,0,0,0.710827,0.975447,0.903071,0.843702,1.058546,1.001871,1.19098
1668,8,1668.70833333333,2,1.340387,1.590945,1.347478,0.789732,0.710827,1.300596,1.505119,1.40617,1.323182,1.502806,1.429176
1668,9,1668.79166666667,1,2.010581,1.590945,1.796638,1.579463,1.066241,0.975447,1.505119,1.687404,1.587819,1.502806,1.667372
1668,10,1668.875,-1,0,1.06063,0.898319,1.184597,1.066241,0.650298,0.602047,1.124936,1.323182,1.252338,1.19098
1668,11,1668.95833333333,-1,-1.340387,-0.530315,0.449159,0.394866,0.710827,0.650298,0.301024,0.281234,0.793909,1.001871,0.952784
1668,12,1669.04166666667,-2,-2.010581,-2.12126,-1.347478,-0.394866,-0.355414,0,0,-0.281234,-0.264636,0.250468,0.476392
1669,1,1669.125,1,-0.670194,-1.06063,-1.347478,-0.789732,0,0,0.301024,0.281234,0,0,0.476392
1669,2,1669.20833333333,0,0.670194,-0.530315,-0.898319,-1.184597,-0.710827,0,0,0.281234,0.264636,0,0
1669,3,1669.29166666667,0,0,0.530315,-0.449159,-0.789732,-1.066241,-0.650298,0,0,0.264636,0.250468,0
1669,4,1669.375,0,0,0,0.449159,-0.394866,-0.710827,-0.975447,-0.602047,0,0,0.250468,0.238196
1669,5,1669.45833333333,-2,-1.340387,-1.06063,-0.898319,-0.394866,-1.066241,-1.300596,-1.505119,-1.124936,-0.529273,-0.500935,-0.238196
1669,6,1669.54166666667,-3,-3.350968,-2.651575,-2.245797,-1.974329,-1.421655,-1.950894,-2.107166,-2.249872,-1.852455,-1.252338,-1.19098
1669,7,1669.625,-2,-3.350968,-3.712205,-3.144116,-2.76406,-2.487896,-1.950894,-2.40819,-2.531106,-2.646365,-2.254209,-1.667372
1669,8,1669.70833333333,-2,-2.680774,-3.712205,-4.042435,-3.553792,-3.198723,-2.926341,-2.40819,-2.81234,-2.911001,-3.005612,-2.620156
1669,9,1669.79166666667,-2,-2.680774,-3.18189,-4.042435,-4.343523,-3.909551,-3.576639,-3.311261,-2.81234,-3.175638,-3.25608,-3.334744
1669,10,1669.875,0,-1.340387,-2.12126,-2.694956,-3.553792,-3.909551,-3.576639,-3.311261,-3.093574,-2.646365,-3.005612,-3.096548
1669,11,1669.95833333333,0,0,-1.06063,-1.796638,-2.369195,-3.198723,-3.576639,-3.311261,-3.093574,-2.911001,-2.504677,-2.858352
1669,12,1670.04166666667,0,0,0,-0.898319,-1.579463,-2.132482,-2.926341,-3.311261,-3.093574,-2.911001,-2.755144,-2.38196
1670,1,1670.125,0,0,0,0,-0.789732,-1.421655,-1.950894,-2.709214,-3.093574,-2.911001,-2.755144,-2.620156
1670,2,1670.20833333333,1,0.670194,0.530315,0.449159,0.394866,-0.355414,-0.975447,-1.505119,-2.249872,-2.646365,-2.504677,-2.38196
1670,3,1670.29166666667,1,1.340387,1.06063,0.898319,0.789732,0.710827,0,-0.602047,-1.124936,-1.852455,-2.254209,-2.143764
1670,4,1670.375,0,0.670194,1.06063,0.898319,0.789732,0.710827,0.650298,0,-0.562468,-1.058546,-1.753274,-2.143764
1670,5,1670.45833333333,0,0,0.530315,0.898319,0.789732,0.710827,0.650298,0.602047,0,-0.529273,-1.001871,-1.667372
1670,6,1670.54166666667,0,0,0,0.449159,0.789732,0.710827,0.650298,0.602047,0.562468,0,-0.500935,-0.952784
1670,7,1670.625,0,0,0,0,0.394866,0.710827,0.650298,0.602047,0.562468,0.529273,0,-0.476392
1670,8,1670.70833333333,0,0,0,0,0,0.355414,0.650298,0.602047,0.562468,0.529273,0.500935,0
1670,9,1670.79166666667,0,0,0,0,0,0,0.325149,0.602047,0.562468,0.529273,0.500935,0.476392
1670,10,1670.875,1,0.670194,0.530315,0.449159,0.394866,0.355414,0.325149,0.602047,0.843702,0.793909,0.751403,0.714588
1670,11,1670.95833333333,0,0.670194,0.530315,0.449159,0.394866,0.355414,0.325149,0.301024,0.562468,0.793909,0.751403,0.714588
1670,12,1671.04166666667,1,0.670194,1.06063,0.898319,0.789732,0.710827,0.650298,0.602047,0.562468,0.793909,1.001871,0.952784
1671,1,1671.125,0,0.670194,0.530315,0.898319,0.789732,0.710827,0.650298,0.602047,0.562468,0.529273,0.751403,0.952784
1671,2,1671.20833333333,0,0,0.530315,0.449159,0.789732,0.710827,0.650298,0.602047,0.562468,0.529273,0.500935,0.714588
1671,3,1671.29166666667,-1,-0.670194,-0.530315,0,0,0.355414,0.325149,0.301024,0.281234,0.264636,0.250468,0.238196
1671,4,1671.375,0,-0.670194,-0.530315,-0.449159,0,0,0.325149,0.301024,0.281234,0.264636,0.250468,0.238196
1671,5,1671.45833333333,-2,-1.340387,-1.590945,-1.347478,-1.184597,-0.710827,-0.650298,-0.301024,-0.281234,-0.264636,-0.250468,-0.238196
1671,6,1671.54166666667,0,-1.340387,-1.06063,-1.347478,-1.184597,-1.066241,-0.650298,-0.602047,-0.281234,-0.264636,-0.250468,-0.238196
1671,7,1671.625,0,0,-1.06063,-0.898319,-1.184597,-1.066241,-0.975447,-0.602047,-0.562468,-0.264636,-0.250468,-0.238196
1671,8,1671.70833333333,1,0.670194,0.530315,-0.449159,-0.394866,-0.710827,-0.650298,-0.602047,-0.281234,-0.264636,0,0
1671,9,1671.79166666667,0,0.670194,0.530315,0.449159,-0.394866,-0.355414,-0.650298,-0.602047,-0.562468,-0.264636,-0.250468,0
1671,10,1671.875,-1,-0.670194,0,0,0,-0.710827,-0.650298,-0.903071,-0.843702,-0.793909,-0.500935,-0.476392
1671,11,1671.95833333333,1,0,0,0.449159,0.394866,0.355414,-0.325149,-0.301024,-0.562468,-0.529273,-0.500935,-0.238196
1671,12,1672.04166666667,1,1.340387,0.530315,0.449159,0.789732,0.710827,0.650298,0,0,-0.264636,-0.250468,-0.238196
1672,1,1672.125,0,0.670194,1.06063,0.449159,0.394866,0.710827,0.650298,0.602047,0,0,-0.250468,-0.238196
1672,2,1672.20833333333,-1,-0.670194,0,0.449159,0,0,0.325149,0.301024,0.281234,-0.264636,-0.250468,-0.476392
1672,3,1672.29166666667,0,-0.670194,-0.530315,0,0.394866,0,0,0.301024,0.281234,0.264636,-0.250468,-0.238196
1672,4,1672.375,-2,-1.340387,-1.590945,-1.347478,-0.789732,-0.355414,-0.650298,-0.602047,-0.281234,-0.264636,-0.250468,-0.714588
1672,5,1672.45833333333,-2,-2.680774,-2.12126,-2.245797,-1.974329,-1.421655,-0.975447,-1.204095,-1.124936,-0.793909,-0.751403,-0.714588
1672,6,1672.54166666667,-1,-2.010581,-2.651575,-2.245797,-2.369195,-2.132482,-1.625745,-1.204095,-1.40617,-1.323182,-1.001871,-0.952784
1672,7,1672.625,1,0,-1.06063,-1.796638,-1.579463,-1.777069,-1.625745,-1.204095,-0.843702,-1.058546,-1.001871,-0.714588
1672,8,1672.70833333333,2,2.010581,1.06063,0,-0.789732,-0.710827,-0.975447,-0.903071,-0.562468,-0.264636,-0.500935,-0.476392
1672,9,1672.79166666667,2,2.680774,2.651575,1.796638,0.789732,0,0,-0.301024,-0.281234,0,0.250468,0
1672,10,1672.875,1,2.010581,2.651575,2.694956,1.974329,1.066241,0.325149,0.301024,0,0,0.250468,0.476392
1672,11,1672.95833333333,0,0.670194,1.590945,2.245797,2.369195,1.777069,0.975447,0.301024,0.281234,0,0,0.238196
1672,12,1673.04166666667,0,0,0.530315,1.347478,1.974329,2.132482,1.625745,0.903071,0.281234,0.264636,0,0
1673,1,1673.125,0,0,0,0.449159,1.184597,1.777069,1.950894,1.505119,0.843702,0.264636,0.250468,0
1673,2,1673.20833333333,1,0.670194,0.530315,0.449159,0.789732,1.421655,1.950894,2.107166,1.687404,1.058546,0.500935,0.476392
1673,3,1673.29166666667,-1,0,0,0,0,0.355414,0.975447,1.505119,1.687404,1.323182,0.751403,0.238196
1673,4,1673.375,0,-0.670194,0,0,0,0,0.325149,0.903071,1.40617,1.587819,1.252338,0.714588
1673,5,1673.45833333333,1,0.670194,0,0.449159,0.394866,0.355414,0.325149,0.602047,1.124936,1.587819,1.753274,1.429176
1673,6,1673.54166666667,2,2.010581,1.590945,0.898319,1.184597,1.066241,0.975447,0.903071,1.124936,1.587819,2.003741,2.143764
1673,7,1673.625,2,2.680774,2.651575,2.245797,1.579463,1.777069,1.625745,1.505119,1.40617,1.587819,2.003741,2.38196
1673,8,1673.70833333333,-1,0.670194,1.590945,1.796638,1.579463,1.066241,1.300596,1.204095,1.124936,1.058546,1.252338,1.667372
1673,9,1673.79166666667,1,0,1.06063,1.796638,1.974329,1.777069,1.300596,1.505119,1.40617,1.323182,1.252338,1.429176
1673,10,1673.875,1,1.340387,0.530315,1.347478,1.974329,2.132482,1.950894,1.505119,1.687404,1.587819,1.502806,1.429176
1673,11,1673.95833333333,0,0.670194,1.06063,0.449159,1.184597,1.777069,1.950894,1.806142,1.40617,1.587819,1.502806,1.429176
1673,12,1674.04166666667,1,0.670194,1.06063,1.347478,0.789732,1.421655,1.950894,2.107166,1.968638,1.587819,1.753274,1.667372
1674,1,1674.125,1,1.340387,1.06063,1.347478,1.579463,1.066241,1.625745,2.107166,2.249872,2.117092,1.753274,1.905568
1674,2,1674.20833333333,2,2.010581,2.12126,1.796638,1.974329,2.132482,1.625745,2.107166,2.531106,2.646365,2.504677,2.143764
1674,3,1674.29166666667,2,2.680774,2.651575,2.694956,2.369195,2.487896,2.601192,2.107166,2.531106,2.911001,3.005612,2.858352
1674,4,1674.375,1,2.010581,2.651575,2.694956,2.76406,2.487896,2.601192,2.709214,2.249872,2.646365,3.005612,3.096548
1674,5,1674.45833333333,0,0.670194,1.590945,2.245797,2.369195,2.487896,2.276043,2.40819,2.531106,2.117092,2.504677,2.858352
1674,6,1674.54166666667,-1,-0.670194,0,0.898319,1.579463,1.777069,1.950894,1.806142,1.968638,2.117092,1.753274,2.143764
1674,7,1674.625,0,-0.670194,-0.530315,0,0.789732,1.421655,1.625745,1.806142,1.687404,1.852455,2.003741,1.667372
1674,8,1674.70833333333,0,0,-0.530315,-0.449159,0,0.710827,1.300596,1.505119,1.687404,1.587819,1.753274,1.905568
