"year","month","time","hdi","hwi","hhi","hxi"
1799,7,1799.625,-0.670194,0,-0.670194,-0.670194
1799,8,1799.70833333333,0,1.5,1.5,1.5
1799,9,1799.79166666667,0,1.340387,1.340387,1.340387
1799,10,1799.875,0,0,0,0
1799,11,1799.95833333333,0,0,0,0
1799,12,1800.04166666667,-2,0,-2,-2
1800,1,1800.125,-2,0,-2,-2
1800,2,1800.20833333333,-2.245797,0,-2.245797,-2.245797
1800,3,1800.29166666667,-3,0,-3,-3
1800,4,1800.375,-3,0,-3,-3
1800,5,1800.45833333333,-3,0,-3,-3
1800,6,1800.54166666667,-3.440274,0,-3.440274,-3.440274
1800,7,1800.625,-3.440274,0,-3.440274,-3.440274
1800,8,1800.70833333333,-4,0,-4,-4
1800,9,1800.79166666667,-3.704911,1.5,-2.204911,-3.704911
1800,10,1800.875,-3.506547,1.340387,-2.16616,-3.506547
1800,11,1800.95833333333,-3.096548,1.590945,-1.505603,-3.096548
1800,12,1801.04166666667,-2.381728,0,-2.381728,-2.381728
1801,1,1801.125,-0.670194,0,-0.670194,-0.670194
1801,2,1801.20833333333,-1,0,-1,-1
1801,3,1801.29166666667,0,1,1,1
1801,4,1801.375,0,0.670194,0.670194,0.670194
1801,5,1801.45833333333,0,0,0,0
1801,6,1801.54166666667,-1,0,-1,-1
1801,7,1801.625,0,1,1,1
1801,8,1801.70833333333,-1.590945,0,-1.590945,-1.590945
1801,9,1801.79166666667,0,1.5,1.5,1.5
1801,10,1801.875,0,2,2,2
1801,11,1801.95833333333,0,1.590945,1.590945,1.590945
1801,12,1802.04166666667,0,2.694956,2.694956,2.694956
1802,1,1802.125,-1,1.340387,0.340387,1.340387
1802,2,1802.20833333333,-0.670194,0,-0.670194,-0.670194
1802,3,1802.29166666667,-1,0,-1,-1
1802,4,1802.375,-2.245797,0,-2.245797,-2.245797
1802,5,1802.45833333333,-2.369195,0,-2.369195,-2.369195
1802,6,1802.54166666667,-3,0,-3,-3
1802,7,1802.625,-2.76406,0,-2.76406,-2.76406
1802,8,1802.70833333333,-3,0,-3,-3
1802,9,1802.79166666667,-3,0,-3,-3
1802,10,1802.875,-3.440274,0,-3.440274,-3.440274
1802,11,1802.95833333333,-3.25608,0,-3.25608,-3.25608
1802,12,1803.04166666667,-3.175638,0,-3.175638,-3.175638
1803,1,1803.125,-3.757015,0,-3.757015,-3.757015
1803,2,1803.20833333333,-3.811136,0,-3.811136,-3.811136
1803,3,1803.29166666667,-3.57294,0,-3.57294,-3.57294
1803,4,1803.375,-2.531106,0,-2.531106,-2.531106
1803,5,1803.45833333333,-2.381728,0,-2.381728,-2.381728
1803,6,1803.54166666667,0,0,0,0
1803,7,1803.625,-1,0,-1,-1
1803,8,1803.70833333333,-2.107166,0,-2.107166,-2.107166
1803,9,1803.79166666667,-2.249872,0,-2.249872,-2.249872
1803,10,1803.875,-2.117092,0,-2.117092,-2.117092
1803,11,1803.95833333333,0,2,2,2
1803,12,1804.04166666667,0,2.245797,2.245797,2.245797
1804,1,1804.125,0,2.694956,2.694956,2.694956
1804,2,1804.20833333333,-1,2.245797,1.245797,2.245797
1804,3,1804.29166666667,-1.340387,0,-1.340387,-1.340387
1804,4,1804.375,0,2.132482,2.132482,2.132482
1804,5,1804.45833333333,-1.5,0,-1.5,-1.5
1804,6,1804.54166666667,-2,0,-2,-2
1804,7,1804.625,-1.590945,1,-0.590945,-1.590945
1804,8,1804.70833333333,0,0.670194,0.670194,0.670194
1804,9,1804.79166666667,0,0,0,0
1804,10,1804.875,0,0,0,0
1804,11,1804.95833333333,0,1,1,1
1804,12,1805.04166666667,0,0.670194,0.670194,0.670194
1805,1,1805.125,0,0,0,0
1805,2,1805.20833333333,0,1,1,1
1805,3,1805.29166666667,-1.5,0,-1.5,-1.5
1805,4,1805.375,-1.340387,0,-1.340387,-1.340387
1805,5,1805.45833333333,-2,0,-2,-2
1805,6,1805.54166666667,-2.694956,0,-2.694956,-2.694956
1805,7,1805.625,-2.369195,0,-2.369195,-2.369195
1805,8,1805.70833333333,0,1,1,1
1805,9,1805.79166666667,0,0.670194,0.670194,0.670194
1805,10,1805.875,0,2,2,2
1805,11,1805.95833333333,-1.5,0.670194,-0.829806,-1.5
1805,12,1806.04166666667,-1.340387,0,-1.340387,-1.340387
1806,1,1806.125,0,2,2,2
1806,2,1806.20833333333,-1,1.340387,0.340387,1.340387
1806,3,1806.29166666667,-0.670194,0,-0.670194,-0.670194
1806,4,1806.375,-1,0,-1,-1
1806,5,1806.45833333333,-0.670194,0,-0.670194,-0.670194
1806,6,1806.54166666667,-1.590945,0,-1.590945,-1.590945
1806,7,1806.625,-1.340387,0,-1.340387,-1.340387
1806,8,1806.70833333333,-2,0,-2,-2
1806,9,1806.79166666667,-1.796638,0,-1.796638,-1.796638
1806,10,1806.875,0,0,0,0
1806,11,1806.95833333333,0,0,0,0
1806,12,1807.04166666667,0,0,0,0
1807,1,1807.125,-1.5,0,-1.5,-1.5
1807,2,1807.20833333333,0,1.5,1.5,1.5
1807,3,1807.29166666667,-1,1.340387,0.340387,1.340387
1807,4,1807.375,-0.670194,0,-0.670194,-0.670194
1807,5,1807.45833333333,0,0,0,0
1807,6,1807.54166666667,-2,0,-2,-2
1807,7,1807.625,-2,0,-2,-2
1807,8,1807.70833333333,-2.694956,0,-2.694956,-2.694956
1807,9,1807.79166666667,-1.796638,1.5,-0.296638,-1.796638
1807,10,1807.875,0,1.340387,1.340387,1.340387
1807,11,1807.95833333333,0,2,2,2
1807,12,1808.04166666667,0,1.796638,1.796638,1.796638
1808,1,1808.125,0,0,0,0
1808,2,1808.20833333333,0,0,0,0
1808,3,1808.29166666667,-1.5,0,-1.5,-1.5
1808,4,1808.375,-1.340387,0,-1.340387,-1.340387
1808,5,1808.45833333333,-2.245797,0,-2.245797,-2.245797
1808,6,1808.54166666667,-2.245797,0,-2.245797,-2.245797
1808,7,1808.625,-2.369195,0,-2.369195,-2.369195
1808,8,1808.70833333333,-2.132482,0,-2.132482,-2.132482
1808,9,1808.79166666667,0,1.5,1.5,1.5
1808,10,1808.875,0,2,2,2
1808,11,1808.95833333333,0,1.590945,1.590945,1.590945
1808,12,1809.04166666667,0,0,0,0
1809,1,1809.125,0,1.5,1.5,1.5
1809,2,1809.20833333333,0,1.340387,1.340387,1.340387
1809,3,1809.29166666667,-1,0,-1,-1
1809,4,1809.375,-0.670194,0,-0.670194,-0.670194
1809,5,1809.45833333333,0,0,0,0
1809,6,1809.54166666667,-2,0,-2,-2
1809,7,1809.625,-2,0,-2,-2
1809,8,1809.70833333333,-1.590945,0,-1.590945,-1.590945
1809,9,1809.79166666667,0,2,2,2
1809,10,1809.875,-1.5,0.670194,-0.829806,-1.5
1809,11,1809.95833333333,-1.340387,0,-1.340387,-1.340387
1809,12,1810.04166666667,0,0,0,0
1810,1,1810.125,-2.245797,0,-2.245797,-2.245797
1810,2,1810.20833333333,-2.369195,0,-2.369195,-2.369195
1810,3,1810.29166666667,-1.590945,1,-0.590945,-1.590945
1810,4,1810.375,-1.796638,0,-1.796638,-1.796638
1810,5,1810.45833333333,0,1,1,1
1810,6,1810.54166666667,-2.249872,0,-2.249872,-2.249872
1810,7,1810.625,-2.117092,0,-2.117092,-2.117092
1810,8,1810.70833333333,-2.107166,0,-2.107166,-2.107166
1810,9,1810.79166666667,-2.249872,0,-2.249872,-2.249872
1810,10,1810.875,-2.117092,0,-2.117092,-2.117092
1810,11,1810.95833333333,0,1.5,1.5,1.5
1810,12,1811.04166666667,0,2,2,2
1811,1,1811.125,-1,1.590945,0.590945,1.590945
1811,2,1811.20833333333,0,1.796638,1.796638,1.796638
1811,3,1811.29166666667,-1.5,0,-1.5,-1.5
1811,4,1811.375,-2,0,-2,-2
1811,5,1811.45833333333,-2,0,-2,-2
1811,6,1811.54166666667,0,1,1,1
1811,7,1811.625,-1.5,0,-1.5,-1.5
1811,8,1811.70833333333,-1.340387,0,-1.340387,-1.340387
1811,9,1811.79166666667,-1.590945,0,-1.590945,-1.590945
1811,10,1811.875,0,1,1,1
1811,11,1811.95833333333,0,0.670194,0.670194,0.670194
1811,12,1812.04166666667,0,0,0,0
1812,1,1812.125,-1.5,0,-1.5,-1.5
1812,2,1812.20833333333,-1.340387,0,-1.340387,-1.340387
1812,3,1812.29166666667,0,0,0,0
1812,4,1812.375,0,0,0,0
1812,5,1812.45833333333,-1,0,-1,-1
1812,6,1812.54166666667,-0.670194,0,-0.670194,-0.670194
1812,7,1812.625,0,1,1,1
1812,8,1812.70833333333,-1.5,0,-1.5,-1.5
1812,9,1812.79166666667,-1.340387,0,-1.340387,-1.340387
1812,10,1812.875,0,1,1,1
1812,11,1812.95833333333,0,0.670194,0.670194,0.670194
1812,12,1813.04166666667,-1.5,0,-1.5,-1.5
1813,1,1813.125,-2.132482,0,-2.132482,-2.132482
1813,2,1813.20833333333,-2.694956,0,-2.694956,-2.694956
1813,3,1813.29166666667,-2.694956,0,-2.694956,-2.694956
1813,4,1813.375,-3,0,-3,-3
1813,5,1813.45833333333,-3,0,-3,-3
1813,6,1813.54166666667,-2.276043,1.5,-0.776043,-2.276043
1813,7,1813.625,0,2,2,2
1813,8,1813.70833333333,0,2.694956,2.694956,2.694956
1813,9,1813.79166666667,-1,2.245797,1.245797,2.245797
1813,10,1813.875,0,2.76406,2.76406,2.76406
1813,11,1813.95833333333,0,2.487896,2.487896,2.487896
1813,12,1814.04166666667,-1.5,0,-1.5,-1.5
1814,1,1814.125,-1.340387,0,-1.340387,-1.340387
1814,2,1814.20833333333,-1.590945,0,-1.590945,-1.590945
1814,3,1814.29166666667,-2.245797,0,-2.245797,-2.245797
1814,4,1814.375,-2.76406,0,-2.76406,-2.76406
1814,5,1814.45833333333,-3,0,-3,-3
1814,6,1814.54166666667,-3,0,-3,-3
1814,7,1814.625,-3,0,-3,-3
1814,8,1814.70833333333,-3,0,-3,-3
1814,9,1814.79166666667,-3.440274,0,-3.440274,-3.440274
1814,10,1814.875,-3.757015,0,-3.757015,-3.757015
1814,11,1814.95833333333,-3.57294,0,-3.57294,-3.57294
1814,12,1815.04166666667,-3.005612,1,-2.005612,-3.005612
1815,1,1815.125,-3.334744,0,-3.334744,-3.334744
1815,2,1815.20833333333,-3.096548,0,-3.096548,-3.096548
1815,3,1815.29166666667,0,0,0,0
1815,4,1815.375,-2.117092,0,-2.117092,-2.117092
1815,5,1815.45833333333,-2.81234,0,-2.81234,-2.81234
1815,6,1815.54166666667,-2.646365,0,-2.646365,-2.646365
1815,7,1815.625,-2.694956,0,-2.694956,-2.694956
1815,8,1815.70833333333,-2.40819,0,-2.40819,-2.40819
1815,9,1815.79166666667,-2.531106,0,-2.531106,-2.531106
1815,10,1815.875,-2.381728,0,-2.381728,-2.381728
1815,11,1815.95833333333,-2.107166,0,-2.107166,-2.107166
1815,12,1816.04166666667,0,0,0,0
1816,1,1816.125,-2.117092,0,-2.117092,-2.117092
1816,2,1816.20833333333,0,1,1,1
1816,3,1816.29166666667,0,2,2,2
1816,4,1816.375,0,2,2,2
1816,5,1816.45833333333,0,2.694956,2.694956,2.694956
1816,6,1816.54166666667,0,3,3,3
1816,7,1816.625,0,3,3,3
1816,8,1816.70833333333,0,3.440274,3.440274,3.440274
1816,9,1816.79166666667,0,3.969547,3.969547,3.969547
1816,10,1816.875,-1,3.704911,2.704911,3.704911
1816,11,1816.95833333333,-0.670194,3.969547,3.299353,3.969547
1816,12,1817.04166666667,0,3.757015,3.757015,3.757015
1817,1,1817.125,0,3.57294,3.57294,3.57294
1817,2,1817.20833333333,0,3.57294,3.57294,3.57294
1817,3,1817.29166666667,0,3.334744,3.334744,3.334744
1817,4,1817.375,0,3.57294,3.57294,3.57294
1817,5,1817.45833333333,0,3.334744,3.334744,3.334744
1817,6,1817.54166666667,0,3.096548,3.096548,3.096548
1817,7,1817.625,0,2.84331,2.84331,2.84331
1817,8,1817.70833333333,0,2.601192,2.601192,2.601192
1817,9,1817.79166666667,0,2.40819,2.40819,2.40819
1817,10,1817.875,0,2.531106,2.531106,2.531106
1817,11,1817.95833333333,-1.5,0,-1.5,-1.5
1817,12,1818.04166666667,-1.340387,0,-1.340387,-1.340387
1818,1,1818.125,0,0,0,0
1818,2,1818.20833333333,0,0,0,0
1818,3,1818.29166666667,0,1,1,1
1818,4,1818.375,0,0.670194,0.670194,0.670194
1818,5,1818.45833333333,0,0,0,0
1818,6,1818.54166666667,-2,0,-2,-2
1818,7,1818.625,-2.245797,0,-2.245797,-2.245797
1818,8,1818.70833333333,-2.694956,0,-2.694956,-2.694956
1818,9,1818.79166666667,-2.694956,0,-2.694956,-2.694956
1818,10,1818.875,-2.369195,0,-2.369195,-2.369195
1818,11,1818.95833333333,-2.487896,0,-2.487896,-2.487896
1818,12,1819.04166666667,-2.926341,0,-2.926341,-2.926341
1819,1,1819.125,-3,0,-3,-3
1819,2,1819.20833333333,-2.81234,0,-2.81234,-2.81234
1819,3,1819.29166666667,-2.911001,0,-2.911001,-2.911001
1819,4,1819.375,-3.005612,0,-3.005612,-3.005612
1819,5,1819.45833333333,-3.57294,0,-3.57294,-3.57294
1819,6,1819.54166666667,-3.096548,0,-3.096548,-3.096548
1819,7,1819.625,-2.81234,0,-2.81234,-2.81234
1819,8,1819.70833333333,-2.646365,0,-2.646365,-2.646365
1819,9,1819.79166666667,-2.646365,0,-2.646365,-2.646365
1819,10,1819.875,0,1.5,1.5,1.5
1819,11,1819.95833333333,0,2,2,2
1819,12,1820.04166666667,0,2.245797,2.245797,2.245797
1820,1,1820.125,0,2.694956,2.694956,2.694956
1820,2,1820.20833333333,-1.5,0,-1.5,-1.5
1820,3,1820.29166666667,-1.340387,0,-1.340387,-1.340387
1820,4,1820.375,-2,0,-2,-2
1820,5,1820.45833333333,-1.796638,0,-1.796638,-1.796638
1820,6,1820.54166666667,0,1,1,1
1820,7,1820.625,0,2,2,2
1820,8,1820.70833333333,0,2,2,2
1820,9,1820.79166666667,0,1.796638,1.796638,1.796638
1820,10,1820.875,0,1.796638,1.796638,1.796638
1820,11,1820.95833333333,-1,0,-1,-1
1820,12,1821.04166666667,-1.340387,0,-1.340387,-1.340387
1821,1,1821.125,-0.670194,0,-0.670194,-0.670194
1821,2,1821.20833333333,-1.796638,0,-1.796638,-1.796638
1821,3,1821.29166666667,-0.670194,1,0.329806,1
1821,4,1821.375,0,0.670194,0.670194,0.670194
1821,5,1821.45833333333,0,1.590945,1.590945,1.590945
1821,6,1821.54166666667,0,2,2,2
1821,7,1821.625,0,2,2,2
1821,8,1821.70833333333,0,2.245797,2.245797,2.245797
1821,9,1821.79166666667,0,0.670194,0.670194,0.670194
1821,10,1821.875,-1,0,-1,-1
1821,11,1821.95833333333,-0.670194,0,-0.670194,-0.670194
1821,12,1822.04166666667,0,1,1,1
1822,1,1822.125,0,0.670194,0.670194,0.670194
1822,2,1822.20833333333,-1.5,0,-1.5,-1.5
1822,3,1822.29166666667,-1.340387,0,-1.340387,-1.340387
1822,4,1822.375,-2,0,-2,-2
1822,5,1822.45833333333,-2.245797,0,-2.245797,-2.245797
1822,6,1822.54166666667,-3,0,-3,-3
1822,7,1822.625,-2.84331,0,-2.84331,-2.84331
1822,8,1822.70833333333,-2.601192,0,-2.601192,-2.601192
1822,9,1822.79166666667,-2.40819,0,-2.40819,-2.40819
1822,10,1822.875,-2.531106,0,-2.531106,-2.531106
1822,11,1822.95833333333,-2.381728,0,-2.381728,-2.381728
1822,12,1823.04166666667,-2.531106,0,-2.531106,-2.531106
1823,1,1823.125,-2.646365,0,-2.646365,-2.646365
1823,2,1823.20833333333,0,1,1,1
1823,3,1823.29166666667,0,0.670194,0.670194,0.670194
1823,4,1823.375,-1,0,-1,-1
1823,5,1823.45833333333,-1.340387,0,-1.340387,-1.340387
1823,6,1823.54166666667,-0.670194,0,-0.670194,-0.670194
1823,7,1823.625,0,0,0,0
1823,8,1823.70833333333,-1,0,-1,-1
1823,9,1823.79166666667,-1.340387,0,-1.340387,-1.340387
1823,10,1823.875,-0.670194,0,-0.670194,-0.670194
1823,11,1823.95833333333,-1,0,-1,-1
1823,12,1824.04166666667,-0.670194,0,-0.670194,-0.670194
1824,1,1824.125,-1,0,-1,-1
1824,2,1824.20833333333,-2,0,-2,-2
1824,3,1824.29166666667,-1.590945,0,-1.590945,-1.590945
1824,4,1824.375,0,0,0,0
1824,5,1824.45833333333,0,1,1,1
1824,6,1824.54166666667,0,0.670194,0.670194,0.670194
1824,7,1824.625,0,0,0,0
1824,8,1824.70833333333,0,0,0,0
1824,9,1824.79166666667,0,1,1,1
1824,10,1824.875,0,2,2,2
1824,11,1824.95833333333,0,3,3,3
1824,12,1825.04166666667,0,3,3,3
1825,1,1825.125,-1,2.369195,1.369195,2.369195
1825,2,1825.20833333333,-1.340387,0,-1.340387,-1.340387
1825,3,1825.29166666667,-1.590945,0,-1.590945,-1.590945
1825,4,1825.375,-1.796638,0,-1.796638,-1.796638
1825,5,1825.45833333333,-0.670194,0,-0.670194,-0.670194
1825,6,1825.54166666667,0,0,0,0
1825,7,1825.625,-2.276043,0,-2.276043,-2.276043
1825,8,1825.70833333333,-1.340387,1,-0.340387,-1.340387
1825,9,1825.79166666667,0,1.340387,1.340387,1.340387
1825,10,1825.875,0,0.670194,0.670194,0.670194
1825,11,1825.95833333333,0,1.796638,1.796638,1.796638
1825,12,1826.04166666667,0,1.340387,1.340387,1.340387
1826,1,1826.125,-2,0,-2,-2
1826,2,1826.20833333333,-2,0,-2,-2
1826,3,1826.29166666667,-2,0,-2,-2
1826,4,1826.375,-1.796638,0,-1.796638,-1.796638
1826,5,1826.45833333333,0,0,0,0
1826,6,1826.54166666667,-1,0,-1,-1
1826,7,1826.625,0,1,1,1
1826,8,1826.70833333333,0,0.670194,0.670194,0.670194
1826,9,1826.79166666667,0,0,0,0
1826,10,1826.875,0,0,0,0
1826,11,1826.95833333333,0,0,0,0
1826,12,1827.04166666667,0,0,0,0
1827,1,1827.125,0,2,2,2
1827,2,1827.20833333333,-1,1.340387,0.340387,1.340387
1827,3,1827.29166666667,0,2.245797,2.245797,2.245797
1827,4,1827.375,0,2.245797,2.245797,2.245797
1827,5,1827.45833333333,0,2.369195,2.369195,2.369195
1827,6,1827.54166666667,0,2.487896,2.487896,2.487896
1827,7,1827.625,-1.5,0,-1.5,-1.5
1827,8,1827.70833333333,-0.670194,1,0.329806,1
1827,9,1827.79166666667,0,0.670194,0.670194,0.670194
1827,10,1827.875,0,1,1,1
1827,11,1827.95833333333,0,2,2,2
1827,12,1828.04166666667,0,2.117092,2.117092,2.117092
1828,1,1828.125,0,2.245797,2.245797,2.245797
1828,2,1828.20833333333,0,1.796638,1.796638,1.796638
1828,3,1828.29166666667,0,2.487896,2.487896,2.487896
1828,4,1828.375,0,2.276043,2.276043,2.276043
1828,5,1828.45833333333,-1,0,-1,-1
1828,6,1828.54166666667,-1.340387,0,-1.340387,-1.340387
1828,7,1828.625,0,1,1,1
1828,8,1828.70833333333,0,2,2,2
1828,9,1828.79166666667,0,1.590945,1.590945,1.590945
1828,10,1828.875,0,0,0,0
1828,11,1828.95833333333,-1,0,-1,-1
1828,12,1829.04166666667,-0.670194,0,-0.670194,-0.670194
1829,1,1829.125,0,0,0,0
1829,2,1829.20833333333,-1,0,-1,-1
1829,3,1829.29166666667,-0.670194,0,-0.670194,-0.670194
1829,4,1829.375,0,1,1,1
1829,5,1829.45833333333,-1,0,-1,-1
1829,6,1829.54166666667,-0.670194,0,-0.670194,-0.670194
1829,7,1829.625,0,1.5,1.5,1.5
1829,8,1829.70833333333,0,2,2,2
1829,9,1829.79166666667,0,2.245797,2.245797,2.245797
1829,10,1829.875,0,2.245797,2.245797,2.245797
1829,11,1829.95833333333,0,2.369195,2.369195,2.369195
1829,12,1830.04166666667,-1,0,-1,-1
1830,1,1830.125,-2,0,-2,-2
1830,2,1830.20833333333,-1.590945,0,-1.590945,-1.590945
1830,3,1830.29166666667,-1.796638,0,-1.796638,-1.796638
1830,4,1830.375,0,1.5,1.5,1.5
1830,5,1830.45833333333,0,2,2,2
1830,6,1830.54166666667,0,2,2,2
1830,7,1830.625,0,2.694956,2.694956,2.694956
1830,8,1830.70833333333,0,2.76406,2.76406,2.76406
1830,9,1830.79166666667,0,3,3,3
1830,10,1830.875,0,2.926341,2.926341,2.926341
1830,11,1830.95833333333,0,2.709214,2.709214,2.709214
1830,12,1831.04166666667,0,2.531106,2.531106,2.531106
1831,1,1831.125,-1,2.117092,1.117092,2.117092
1831,2,1831.20833333333,-0.670194,0,-0.670194,-0.670194
1831,3,1831.29166666667,0,2.117092,2.117092,2.117092
1831,4,1831.375,0,2.381728,2.381728,2.381728
1831,5,1831.45833333333,0,3,3,3
1831,6,1831.54166666667,0,3,3,3
1831,7,1831.625,0,3,3,3
1831,8,1831.70833333333,0,3.096548,3.096548,3.096548
1831,9,1831.79166666667,0,3,3,3
1831,10,1831.875,-1.5,3,1.5,3
1831,11,1831.95833333333,0,3.440274,3.440274,3.440274
1831,12,1832.04166666667,0,3.440274,3.440274,3.440274
1832,1,1832.125,-1,3.005612,2.005612,3.005612
1832,2,1832.20833333333,-2,0,-2,-2
1832,3,1832.29166666667,-1.590945,0,-1.590945,-1.590945
1832,4,1832.375,-2.245797,0,-2.245797,-2.245797
1832,5,1832.45833333333,-2.369195,0,-2.369195,-2.369195
1832,6,1832.54166666667,-2.132482,0,-2.132482,-2.132482
1832,7,1832.625,-2.276043,0,-2.276043,-2.276043
1832,8,1832.70833333333,-2.40819,0,-2.40819,-2.40819
1832,9,1832.79166666667,-2.81234,0,-2.81234,-2.81234
1832,10,1832.875,-2.646365,0,-2.646365,-2.646365
1832,11,1832.95833333333,-2.117092,1,-1.117092,-2.117092
1832,12,1833.04166666667,0,0.670194,0.670194,0.670194
1833,1,1833.125,-2.381728,0,-2.381728,-2.381728
1833,2,1833.20833333333,-2,0,-2,-2
1833,3,1833.29166666667,-1.590945,0,-1.590945,-1.590945
1833,4,1833.375,0,1.5,1.5,1.5
1833,5,1833.45833333333,-1.5,0,-1.5,-1.5
1833,6,1833.54166666667,-2,0,-2,-2
1833,7,1833.625,0,1.5,1.5,1.5
1833,8,1833.70833333333,0,1.340387,1.340387,1.340387
1833,9,1833.79166666667,0,0,0,0
1833,10,1833.875,0,0,0,0
1833,11,1833.95833333333,0,0,0,0
1833,12,1834.04166666667,0,2,2,2
1834,1,1834.125,0,2.276043,2.276043,2.276043
1834,2,1834.20833333333,-1.5,1.590945,0.090945,1.590945
1834,3,1834.29166666667,-2,0,-2,-2
1834,4,1834.375,-2,0,-2,-2
1834,5,1834.45833333333,-3,0,-3,-3
1834,6,1834.54166666667,-3,0,-3,-3
1834,7,1834.625,-3,0,-3,-3
1834,8,1834.70833333333,-3,0,-3,-3
1834,9,1834.79166666667,-3,0,-3,-3
1834,10,1834.875,-3,1,-2,-3
1834,11,1834.95833333333,-3.969547,0,-3.969547,-3.969547
1834,12,1835.04166666667,-3.757015,0,-3.757015,-3.757015
1835,1,1835.125,-3.57294,0,-3.57294,-3.57294
1835,2,1835.20833333333,-3.096548,0,-3.096548,-3.096548
1835,3,1835.29166666667,0,1,1,1
1835,4,1835.375,0,0.670194,0.670194,0.670194
1835,5,1835.45833333333,-1,0,-1,-1
1835,6,1835.54166666667,-2,0,-2,-2
1835,7,1835.625,-2.694956,0,-2.694956,-2.694956
1835,8,1835.70833333333,-3,0,-3,-3
1835,9,1835.79166666667,-3,0,-3,-3
1835,10,1835.875,0,1.5,1.5,1.5
1835,11,1835.95833333333,0,2,2,2
1835,12,1836.04166666667,-1,0,-1,-1
1836,1,1836.125,0,1,1,1
1836,2,1836.20833333333,0,0.670194,0.670194,0.670194
1836,3,1836.29166666667,0,1,1,1
1836,4,1836.375,0,0.670194,0.670194,0.670194
1836,5,1836.45833333333,0,0,0,0
1836,6,1836.54166666667,-1,0,-1,-1
1836,7,1836.625,-2,0,-2,-2
1836,8,1836.70833333333,-2,0,-2,-2
1836,9,1836.79166666667,0,1,1,1
1836,10,1836.875,0,0.670194,0.670194,0.670194
1836,11,1836.95833333333,0,2,2,2
1836,12,1837.04166666667,0,2.694956,2.694956,2.694956
1837,1,1837.125,-1,2,1,2
1837,2,1837.20833333333,-0.670194,1.796638,1.126444,1.796638
1837,3,1837.29166666667,0,2.369195,2.369195,2.369195
1837,4,1837.375,0,2.84331,2.84331,2.84331
1837,5,1837.45833333333,0,2.926341,2.926341,2.926341
1837,6,1837.54166666667,0,3.175638,3.175638,3.175638
1837,7,1837.625,0,3.506547,3.506547,3.506547
1837,8,1837.70833333333,0,3.704911,3.704911,3.704911
1837,9,1837.79166666667,0,3.757015,3.757015,3.757015
1837,10,1837.875,0,3.57294,3.57294,3.57294
1837,11,1837.95833333333,0,3.440274,3.440274,3.440274
1837,12,1838.04166666667,0,3.440274,3.440274,3.440274
1838,1,1838.125,-1.5,2.381728,0.881728,2.381728
1838,2,1838.20833333333,-1.340387,0,-1.340387,-1.340387
1838,3,1838.29166666667,0,0,0,0
1838,4,1838.375,-1.796638,0,-1.796638,-1.796638
1838,5,1838.45833333333,0,1.5,1.5,1.5
1838,6,1838.54166666667,0,1.340387,1.340387,1.340387
1838,7,1838.625,-1,0,-1,-1
1838,8,1838.70833333333,-0.670194,0,-0.670194,-0.670194
1838,9,1838.79166666667,-1,0,-1,-1
1838,10,1838.875,-0.670194,0,-0.670194,-0.670194
1838,11,1838.95833333333,0,1.5,1.5,1.5
1838,12,1839.04166666667,-1,0.670194,-0.329806,-1
1839,1,1839.125,0,2,2,2
1839,2,1839.20833333333,0,2,2,2
1839,3,1839.29166666667,0,1.590945,1.590945,1.590945
1839,4,1839.375,-1,0,-1,-1
1839,5,1839.45833333333,-0.670194,0,-0.670194,-0.670194
1839,6,1839.54166666667,-1.590945,0,-1.590945,-1.590945
1839,7,1839.625,-1.340387,0,-1.340387,-1.340387
1839,8,1839.70833333333,0,0,0,0
1839,9,1839.79166666667,0,0,0,0
1839,10,1839.875,0,0,0,0
1839,11,1839.95833333333,-1,0,-1,-1
1839,12,1840.04166666667,0,1.5,1.5,1.5
1840,1,1840.125,0,2,2,2
1840,2,1840.20833333333,-1,0,-1,-1
1840,3,1840.29166666667,-1.340387,0,-1.340387,-1.340387
1840,4,1840.375,-2.245797,0,-2.245797,-2.245797
1840,5,1840.45833333333,-2.245797,0,-2.245797,-2.245797
1840,6,1840.54166666667,-2.369195,0,-2.369195,-2.369195
1840,7,1840.625,-2.132482,0,-2.132482,-2.132482
1840,8,1840.70833333333,0,1,1,1
1840,9,1840.79166666667,0,0.670194,0.670194,0.670194
1840,10,1840.875,0,0,0,0
1840,11,1840.95833333333,0,1,1,1
1840,12,1841.04166666667,-1.5,0,-1.5,-1.5
1841,1,1841.125,-0.670194,1,0.329806,1
1841,2,1841.20833333333,-1.590945,0,-1.590945,-1.590945
1841,3,1841.29166666667,-2,0,-2,-2
1841,4,1841.375,-2.369195,0,-2.369195,-2.369195
1841,5,1841.45833333333,-3,0,-3,-3
1841,6,1841.54166666667,0,1.5,1.5,1.5
1841,7,1841.625,0,1.340387,1.340387,1.340387
1841,8,1841.70833333333,-1,0,-1,-1
1841,9,1841.79166666667,0,1,1,1
1841,10,1841.875,0,2,2,2
1841,11,1841.95833333333,0,2,2,2
1841,12,1842.04166666667,0,1.796638,1.796638,1.796638
1842,1,1842.125,-1.5,0,-1.5,-1.5
1842,2,1842.20833333333,-2.245797,0,-2.245797,-2.245797
1842,3,1842.29166666667,-1.590945,1.5,-0.090945,-1.590945
1842,4,1842.375,-1.796638,0.670194,-1.126444,-1.796638
1842,5,1842.45833333333,-2.76406,0,-2.76406,-2.76406
1842,6,1842.54166666667,-3,0,-3,-3
1842,7,1842.625,-3,0,-3,-3
